company_name,stage,sector,focus_area,founder_personality_type,annual_revenue,monthly_burn,cash_reserves,team_size,product_maturity_score,market_share_percent,competitive_advantage_score,adaptability_score,investor_quality_score,advisor_network_strength,regulatory_risk_score,technology_risk_score,market_risk_score,exit_valuation
Comp_10,Seed,ConsumerTech,Live Healthy,technical,1228049.3614088357,603980.4074520873,1445880.343855569,26,4.896044677589954,13.521798133048945,9.071556743997522,9.415153039337087,6.952156159497488,6.386782496208708,5.960625007987774,4.365496916816002,1.098363069965198,744276481.2651693
Comp_11,Seed,SaaS,Live Healthy,technical,5543888.099006924,493826.421714493,52132150.25466259,27,8.209438026261253,13.290381544113096,5.186539949179597,8.678095528944642,7.648445639032769,5.506245389689438,5.255571035204053,5.822200071602574,1.8098289453214789,50539794.03295781
Comp_12,Series A,ConsumerTech,Mitigate Climate Change,visionary,14125812.062565379,278845.7484264993,8729678.343074132,74,6.0144731766343735,5.936346777684467,7.109191098966438,8.311647796885026,9.125026057551189,6.378165773131551,4.367202632295181,5.749759902861485,3.466050916611712,153877669.96373793
Comp_13,Series A,ConsumerTech,Live Healthy,executor,154871.72349073534,2064697.8036087325,669179.9296137536,16,8.419087740534518,13.250457078564974,8.701841850170009,8.62206197897553,7.10074747361218,6.925339157696147,5.939434900808931,1.8812573154452363,3.245090277290444,8840553.38825142
Comp_14,Series A,ConsumerTech,Mitigate Climate Change,executor,428853.0661788958,1115523.6913434714,33131468.581977066,67,7.350079439801447,9.123028499722597,7.1605238215116636,6.823929213148788,8.037888176818367,6.041477320549328,6.149169333858973,4.753040464936861,7.7282020270742455,13662580.253574345
Comp_15,Series A,ConsumerTech,Live Healthy,technical,7909809.67606867,265236.23011991783,4743220.028503028,42,4.697517958558743,13.454118370178323,8.359048650434264,7.369123419594135,7.373729773214845,7.314253414248379,1.6259928829374135,3.7383735371801285,6.000862360720937,245098777.36065382
Comp_16,Seed,HealthTech,Live Healthy,executor,4333393.534319362,213919.2239362738,1542074.8969752027,59,6.555518573128032,2.3560341716295765,8.92650815768499,8.418257175323081,9.39659376013758,4.509692470859812,3.038967001501695,5.916123625420238,6.391801524930431,364281642.9098088
Comp_17,Seed,ClimateTech,Mitigate Climate Change,executor,1700745.433252022,241253.50855279207,8056451.09371908,52,4.570788586074452,14.583894754836775,8.366949646815712,8.59414616117144,6.731600979768585,5.3545030374314315,2.213113487225662,4.198221687627971,5.889659099866505,53947820.699835435
Comp_18,Series A,ConsumerTech,Enhance Urban Lifestyle,executor,14073320.49070155,245271.5451586406,7667756.364196872,15,8.9185854625048,11.305435333524898,8.842269429576527,6.640605785436824,8.312670649980877,8.974921474728685,5.85302656564155,4.3778369989715795,7.5265764440008756,32379838.009936057
Comp_19,Seed,HealthTech,Enhance Urban Lifestyle,visionary,4304614.144635233,561271.563579504,6016567.977805591,70,8.364178665363468,2.717207125490872,6.167188544680598,6.266850538035204,5.317928410066513,7.744072955482673,6.003846067598204,7.0362111988947476,6.3417149325962265,480760582.59536856
Comp_20,Series A,SaaS,Mitigate Climate Change,technical,5064852.368459755,32004.22177367646,5911815.037489545,13,7.78988086792749,8.120815059815484,7.001545965721708,8.635734286917785,5.02494424659201,4.675949615152166,1.1945440151999678,7.5492814965678665,6.699375564543864,59666383.09595214
Comp_21,Series A,SaaS,General,technical,76151187.74256197,151282.9425179315,6138752.976581922,13,4.300255546750731,11.626107854323633,9.027014712471232,9.142670886900492,5.565238664151143,7.748903332732949,2.223583187392633,7.202920388151434,5.451900607846746,33524642.57287872
Comp_22,Series A,FinTech,Enhance Urban Lifestyle,visionary,3426831.718227767,214792.02968990162,2627800.778626559,60,7.3472072727337014,5.778708762676357,5.254439902624583,7.5930826702243905,6.735419958643071,6.00154502672633,6.766926844620784,3.299643921709736,6.846848926856206,2676439.4489116147
Comp_23,Series A,ConsumerTech,Live Healthy,technical,461828.52344217873,2322469.1058067926,8204368.351572974,10,5.750443619013415,9.453153749439988,5.508548890721277,8.217003452079476,7.318009340432701,6.734719205278161,3.0886144840988843,5.643609492429349,2.96130171358074,1653339345.4053392
Comp_24,Seed,ConsumerTech,Mitigate Climate Change,technical,2590419.3250706256,238694.51081118055,953075.6669228027,39,6.667209786970866,9.885290345595134,9.324270186735719,9.250511817830809,5.034914289918943,6.7104228248525315,4.269344436777179,7.175473925726642,1.6929502680815296,295192563.8373636
Comp_25,Series A,SaaS,Enhance Urban Lifestyle,executor,1199657.6097946176,2422949.7188257435,23242253.391897608,61,4.116195074314482,8.173126990412667,6.047416988315987,7.008602147853029,6.982420090265888,6.122851908614903,5.533635118048567,2.434301830188936,4.214536825150022,101687714.65979342
Comp_26,Series A,ConsumerTech,Enhance Urban Lifestyle,executor,9473182.825354867,308836.7873513869,2234026.4064610405,56,5.336553327391467,9.586399712757625,7.287796991902097,7.301539111240119,8.243139201586782,5.828155334525091,2.4585934088226704,4.0990063370069185,1.7100428484948098,26145867.211010277
Comp_27,Seed,FinTech,Mitigate Climate Change,technical,9357303.767615832,485713.2031992454,3173253.5874753715,78,5.863601640835896,7.985909451321593,9.174058607437424,6.148344371304481,5.29575873434391,5.42544169813028,7.621866915766891,1.6745413262375666,2.7644509308875787,6582988.029075574
Comp_28,Series A,SaaS,Mitigate Climate Change,technical,10607943.806345068,906112.1018788271,600083.6956305489,77,4.773901763131816,1.869176472104453,8.925806721871526,7.145655094922434,9.459084097160536,6.952508328102629,7.506902551380974,4.095214591584247,3.2560349125765957,209803674.34623218
Comp_29,Series A,ConsumerTech,General,visionary,130170.94304448956,350829.54829570954,9008380.407941468,60,5.669124951501043,1.5190322253233053,6.7426673807754325,9.2618457158703,8.511408168843403,6.575077154055536,7.024503202830816,7.955813134774677,4.910827397764433,9199794.535165653
Comp_30,Series A,FinTech,Enhance Urban Lifestyle,visionary,5410790.9056366775,15021.577134157411,2493747.421813048,66,6.489191524018632,3.700676757983116,9.065753399496828,6.573891781222395,8.185617963410353,8.48892085970705,7.247280478957165,2.248211771741376,7.862500432640074,1084615883.7885644
Comp_31,Seed,HealthTech,General,executor,1735157.361096147,290714.743413182,80290791.21947657,64,4.796097728839889,12.595514965945632,7.90046574855586,8.619258522011066,6.706807804413915,5.238682728035781,3.529942759339599,1.0046337165463872,7.448753663829995,4065586.7541141245
Comp_32,Seed,SaaS,General,executor,1098125.1418713692,1270289.609762508,6233706.795206377,67,7.374654644309583,5.061061364526569,9.122967805554863,7.359197291933844,7.280816181423791,8.737946544682007,3.9701382065058803,2.8743699183649003,5.000597079642705,24026680.949737504
Comp_33,Seed,FinTech,Enhance Urban Lifestyle,visionary,8752222.66967638,752093.111480184,1086043.4492643524,65,7.593555006350053,5.29530606622744,5.579344688315227,7.542926151084112,9.436500264746961,4.130381672463535,5.571049007806142,6.714528370638905,7.528895242041634,308339130.1124261
Comp_34,Seed,HealthTech,Enhance Urban Lifestyle,executor,894296.6193682937,914765.2043121211,21865926.65452457,36,4.550423751127051,5.308961343944469,7.358985447442919,9.104634940156416,5.21379093638539,6.740355903662083,5.258593272734399,3.9733764838529844,6.681338874735597,6046499.997883061
Comp_35,Series A,SaaS,Mitigate Climate Change,visionary,3441376.857106033,428009.248336023,5343908.140551688,11,7.059935800756381,5.353574443186206,8.038765496126295,6.763676370452504,5.210853514861023,4.513047642898857,6.515004788671419,7.085814051609797,5.866445850065091,7541421.194912071
Comp_36,Series A,FinTech,Mitigate Climate Change,visionary,6578352.92062262,976695.211425006,27624920.158182528,54,7.868289072742601,13.419176506782412,6.929387118176867,7.4582705765470045,6.2305359441908434,7.8214472576897345,6.237500955396283,4.334338303117196,7.738636358025382,301643385.1886227
Comp_37,Series A,ConsumerTech,Enhance Urban Lifestyle,technical,3137839.576331552,95169.93779474872,2406733.9666026914,30,8.00306010960954,4.101538194226143,6.726308710147617,6.317677599591202,8.55747770164735,4.850605897902101,3.049901995663102,6.272060187098347,7.608120180704446,1894996850.1151857
Comp_38,Seed,ClimateTech,Live Healthy,technical,264288.5598504741,703806.6797336421,185517.20616879602,37,4.996441394944634,13.460836836094185,6.304762307676721,6.098586543046937,8.839438953048907,6.051040508590393,3.9377572678962607,2.4588940528079024,2.7549853602341052,807723267.8511117
Comp_39,Seed,FinTech,Mitigate Climate Change,visionary,59084127.48015154,4407513.052525271,1264468.3727235044,23,6.735497579310672,4.979845779948562,5.47465453835429,6.053960548372716,5.348153999043341,8.860945772568458,2.8333371115861925,5.500633850412439,5.867534649806666,2693313.7346666115
Comp_40,Seed,ConsumerTech,General,technical,1118949.8343566475,1856458.8608381115,766574.6904938507,36,7.20485457614985,10.298830139721051,8.282241245872296,8.910919605613206,8.31102403299489,4.341583923821867,6.2896011524564575,2.55241274444716,4.666186158475567,248075568.10226274
Comp_41,Series A,SaaS,Enhance Urban Lifestyle,technical,235026.43164879378,234331.45980752344,1980077.936997961,26,5.780956781387902,6.041032746120497,8.810453017285864,7.877031633163928,5.7318967474985385,5.058972934032161,6.273113082910129,4.156893819544166,2.544526053136651,121578945.29008117
Comp_42,Series A,ClimateTech,Live Healthy,visionary,19578009.980539892,334372.7656120468,672962.0652049422,32,4.73635934966218,14.534564808959727,9.161927768493337,8.544986972999045,7.055434528798617,7.576863528307268,6.486281300020212,7.498899401322124,4.700249535631696,17237338.016340688
Comp_43,Series A,ConsumerTech,Live Healthy,executor,15409994.222511813,128346.72954306405,398236.34998382814,63,7.404166771067173,6.551182363542047,6.4929257254598225,6.7530102863947725,5.1462360670841125,5.242412033710902,3.5408491378533924,7.55048049920645,2.111240293674236,246459858.8935637
Comp_44,Series A,ClimateTech,Enhance Urban Lifestyle,executor,5152202.792373247,58478.709273495944,471139.0028333709,19,6.653640255449931,5.817530171693572,8.842310074818016,6.665190853482755,8.0084138386719,7.365639053034602,7.3903673842167485,4.130296600867431,7.399480492842416,44219569.968583904
Comp_45,Series A,SaaS,Live Healthy,executor,13238031.060411558,436323.9630740605,1834258.6289296905,77,8.722765660444962,2.6642251950966953,6.354914554522266,6.017855038024237,5.034602323502871,7.338865580517206,3.334797944665741,4.411028974486252,7.525692585756808,8386343049.569908
Comp_46,Seed,FinTech,Live Healthy,visionary,9061216.667001786,74803.80759082838,1126340.8290238376,37,8.112315997125918,4.263394009970816,5.337854233489397,7.302716651966588,6.568729481662809,8.190098888102597,3.8719951393622547,3.909565341955687,3.656783887529235,167718902.8310484
Comp_47,Series A,ConsumerTech,Enhance Urban Lifestyle,technical,8949244.686956685,678550.0509410729,1783667.1955564956,25,8.595022975467877,3.7638160346904104,9.42690654705491,9.058096828437431,6.5457265451757,7.301920449441549,4.987298686831027,5.434641890284185,2.763872076985074,13885016.26847955
Comp_48,Seed,ConsumerTech,Enhance Urban Lifestyle,technical,576104.863928207,156793.72346857865,960617.792499801,74,8.136775797355927,4.005018707127221,5.0969515664885385,8.777605997044109,6.637835268352878,6.038480661757731,6.161043929298088,5.724114731077819,3.6847960002901328,50123813.224731945
Comp_49,Seed,SaaS,Mitigate Climate Change,executor,2692348.1208123746,436471.94181346445,142633.04288750255,69,4.054153620912682,10.909095841348256,5.715909767831508,9.23809561299001,8.403954928215844,8.269423174064826,2.994523566367969,1.5023752937195023,2.7485233563521567,173834974.91011116
Comp_50,Seed,ClimateTech,Enhance Urban Lifestyle,executor,1780112.0937202722,1474123.741108355,1202537.015382959,34,4.019940611121736,6.019475253409018,7.201157885872239,6.636207216683975,8.040066156289116,5.612577986762833,2.7325478365195206,3.403865643994545,1.4808987405056377,642560931.8780569
Comp_51,Seed,FinTech,Enhance Urban Lifestyle,visionary,541777.9716045619,3285110.290449269,25785772.15301957,78,5.234085862775632,9.802198300896029,6.560686099532992,8.069973855989502,6.0340667340802945,7.139805135143145,6.24607470229272,1.5897160713605976,7.313498138397503,18322939.97145411
Comp_52,Series A,SaaS,General,visionary,2825953.825058544,1143302.20111262,1521414.969734155,78,8.880201408357117,10.145333998110168,9.418160782979417,7.061697411169633,5.674327567808827,4.980677624615395,4.271175894992572,5.444012550043999,4.0751261294777095,6180629.351711722
Comp_53,Series A,HealthTech,General,visionary,37516383.43168319,527097.908589151,1296421.195019723,50,8.92008878302952,3.851371449877998,8.460860037442858,7.31247655928215,5.17110772524631,6.994335448015553,5.124911872807562,7.656999598707438,3.841835621210519,53079401.77447557
Comp_54,Series A,FinTech,Mitigate Climate Change,executor,5050045.714824764,870253.5444078433,457005.12310000334,47,7.262772414419765,1.2874674498223166,8.462760108988135,8.635201917123197,7.642696748622216,5.70886383672659,6.231169268278201,4.931007270835989,4.352776840940091,180210647.41709888
Comp_55,Series A,SaaS,Enhance Urban Lifestyle,executor,1324328.7921775577,94877.88302618041,36535442.10936486,77,5.325527212026268,5.840257904020634,7.21101734548767,7.519243534414419,7.685681950710341,8.638914804729456,4.396706997397647,5.438978143428159,4.245804808135844,68168738.11480846
Comp_56,Seed,SaaS,Mitigate Climate Change,technical,71164.13497603417,225126.2089968758,41209474.69722456,68,8.659520632418086,6.483110967543402,9.035226708894587,7.3642966456626,8.351805107259272,6.3851681362412585,6.603771632997455,5.9666078722695906,1.7584581699807527,86855512.39855091
Comp_57,Seed,FinTech,Enhance Urban Lifestyle,technical,1031366.399346356,2479729.529617733,24091207.67007184,44,7.1451171538740645,13.922269413375608,7.355586907102144,6.615317531001989,7.811135889659764,8.859612569311643,6.753932972098002,5.8630107509521805,6.079870341320934,17776095.576464087
Comp_58,Series A,ConsumerTech,Mitigate Climate Change,visionary,638738.4202612515,285600.56675219693,1428290.9134251089,38,5.89493203828963,1.6242318072141206,7.349859638093797,6.856155858360217,5.33793279390246,4.8778777941807725,3.0530444842480695,4.334746045914068,2.043079672478258,1221250.3831156637
Comp_59,Series A,ClimateTech,Live Healthy,technical,10113653.879022807,1645163.0299284249,1175737.8447717815,78,4.1506274568423445,11.025797908102989,8.065902182381482,8.594991242438162,6.049148831332731,7.844602347674319,3.3069815655750996,2.528644500136588,2.9284028333459906,3715011.901067847
Comp_60,Series A,ConsumerTech,Live Healthy,technical,14893314.548831778,1363152.8465880256,619922.8021980082,42,6.225076670077664,11.18323036993446,7.863883193116597,7.242115363709056,5.175996724935558,4.751370154815845,5.357414704147222,6.942337054334633,6.514834824674828,76227219.68678021
Comp_61,Seed,SaaS,Mitigate Climate Change,visionary,7241199.426089564,225102.27035836814,3655734.967085382,19,4.208809769933897,7.950565857125675,7.75544165612527,8.525921782622797,6.019083096860545,8.647227775990745,1.0070023478257846,1.1954926663964969,1.3719351085155336,716687264.6764275
Comp_62,Series A,ClimateTech,Live Healthy,visionary,5848074.999454397,121797.25391821012,5722770.650820861,78,8.497159522837997,2.0647217422468094,6.1080181112828535,9.12716347325199,8.172657689408137,5.9352991918797615,3.458335203051817,2.773600209581327,7.647396934003609,2034851.1438235783
Comp_63,Seed,FinTech,Enhance Urban Lifestyle,executor,3433605.16854916,7549722.857279399,4495563.208155741,19,4.762506277531287,4.914125578578972,9.212880901931452,7.795957283068642,8.113772277591602,7.971069384338574,1.7165532114925228,4.839822002118071,6.930877455788913,3027807.485393764
Comp_64,Series A,ClimateTech,General,visionary,29399.225389426465,310087.36917979113,358373.8531471698,23,7.682876976378452,9.566314550621623,7.707064706102335,7.222318897516439,7.924482183820303,8.890523431228607,1.0396838363676832,7.7653197995914045,2.633035807130484,344510833.55087566
Comp_65,Series A,SaaS,Live Healthy,visionary,90970446.44819427,784984.1607208175,1784249.8085167864,72,5.086990643030915,5.100392597262545,6.1296914397834446,8.005486616135714,9.11797147624366,8.57270569976626,7.2287120737412955,3.4624197564125176,4.434956229456857,20020142.145846672
Comp_66,Series A,HealthTech,Mitigate Climate Change,executor,2780516.778126841,3185624.131577775,5207122.578623971,62,6.215451105516566,2.637927786828807,5.85437508100962,8.625101223323954,6.256875145115575,6.246736384346792,7.2396546665165,7.048185390526687,4.899347823231178,119486.66384448986
Comp_67,Seed,HealthTech,Enhance Urban Lifestyle,executor,1208843.3705102287,737660.0537626061,5140243.549999703,54,8.460179838325917,3.348052016167428,7.959301243277295,7.560961644931158,7.334075844089825,6.956263546434687,4.550858090059995,3.1625275515776674,3.4888457329512255,20943771.455356307
Comp_68,Series A,HealthTech,Enhance Urban Lifestyle,technical,2399502.453071203,159722.48754627066,5948535.94151817,72,8.502283818071332,6.81171774888715,7.0619093815136935,8.255143911325012,8.326617190721704,5.28059477854185,4.9173313632140605,2.585181399753975,2.05633047656011,53972024.667400934
Comp_69,Seed,FinTech,General,technical,41376023.543670215,1742331.3810362765,1463060.0615636765,54,5.756723028567222,9.5363339360382,5.650361380971823,9.187733332945424,8.993207938867469,4.171178805034627,1.2626980878378742,1.977189347749038,2.5691751046907543,232747285.1898454
Comp_70,Series A,FinTech,Mitigate Climate Change,technical,1862020.3996940476,424027.34425968124,11162452.397615802,78,4.3492044000763,3.7914446036536127,5.08341608262367,7.17985122772788,7.684411163768361,8.345253463930325,1.6826858387113046,4.216636225525574,1.5043724608484472,16073145.508010028
Comp_71,Series A,ClimateTech,Live Healthy,executor,1063653.118099505,116519.0237148953,16026615.855812302,75,8.746491742227184,14.094586727886124,6.887424112978778,8.313794300735522,6.53928382203153,8.580697040946417,5.219551892230268,1.9259331529595887,3.971019648338906,9636773.613363294
Comp_72,Seed,ClimateTech,General,visionary,1088181.444975854,734773.3108937074,62689.45201633444,25,8.330328363890848,2.0541963783207025,7.5674930725086025,8.52674692317908,8.58257186959557,7.66223923703939,1.6316305595396199,2.5109059790497934,7.6661684922067135,3834474.7179007293
Comp_73,Series A,HealthTech,General,executor,1060057.2264695778,198549.52131621476,11671837.982568914,23,6.976831269458751,4.9900319839630125,6.8266972094282,8.028160751471551,7.851024457944552,5.801595413312633,4.85680214769153,7.82491214436292,3.32778706330651,77518480.72579597
Comp_74,Series A,ConsumerTech,Enhance Urban Lifestyle,technical,2927925.447428896,2400645.4421538124,6057133.040776041,18,4.504720518564689,3.79156964912043,6.083001694396096,6.418490849483695,9.108791239274135,5.654124492369583,3.7258547772469326,4.118189064118999,1.4276585641694048,157450629.72482637
Comp_75,Seed,FinTech,Enhance Urban Lifestyle,executor,2795632.357705067,92366.00849395066,2463824.1393091944,43,5.69076137509497,11.876787392907882,7.846436909659474,7.367475673592482,8.19639320445262,7.942579466140903,2.852520530059489,4.402851438716794,6.16591764122029,113353044.13643965
Comp_76,Seed,HealthTech,Mitigate Climate Change,technical,2708283.7705123234,346410.8671407793,5841270.92128001,50,4.782928775398857,11.30213670928857,7.986770357296997,9.342080863884911,7.633362073077338,4.767047901503884,2.1052712139402727,4.474554137499741,6.909090449614923,332317044.68296957
Comp_77,Seed,SaaS,Mitigate Climate Change,executor,546308.5759855272,396972.64774036244,34496477.173099406,21,7.131112596233079,14.54072732590262,8.45965774138541,7.233946118776245,7.869642618362629,7.081075319403336,2.5464538368965637,6.468032186499128,4.152670241467673,40812289.34143546
Comp_78,Series A,FinTech,Mitigate Climate Change,visionary,11340581.880031187,217411.2078148289,1057164.0701817502,16,7.0665219031206385,8.167440280766746,7.149485374530789,8.079317789800822,7.224150709516446,4.361358381806382,2.8534612957850496,6.137831409615822,3.7947605185258677,2288517.1811560416
Comp_79,Seed,ConsumerTech,General,technical,141707.71359942926,802657.5078435555,2634680.658862732,30,4.076695745681787,4.091041330053036,7.855742558990242,9.351247497321097,6.192960519631512,6.03817735626841,7.19059623578921,1.7713637125946398,7.496818569568534,8692327.723824762
Comp_80,Series A,HealthTech,General,technical,11533667.747437548,1469853.9029729143,17589161.78637646,75,4.164410894911068,3.878926853127469,6.575374860006951,9.353179958402194,7.649636238910215,4.142108134377173,6.621285420004474,6.183049589418138,4.945003626792943,71429315.23307605
Comp_81,Seed,SaaS,Live Healthy,executor,43247083.81364165,168183.49659968424,4322539.267245497,40,6.5003319720550135,10.67725852638431,7.407933383285522,9.452757176088264,7.061496566770828,8.467985511405315,2.662456928433859,7.869202830700126,1.873036802080701,11515079.841736939
Comp_82,Series A,HealthTech,General,executor,2469673.875173805,199565.8400616145,229673.590055849,69,8.64548483270152,2.2887571607479167,7.627196368357289,7.4674419129664305,6.625248859760413,8.969289752312473,4.768551540560848,7.37869319835998,7.515131051053035,249054740.85248873
Comp_83,Series A,ClimateTech,Live Healthy,technical,3394632.007902012,76451.81189772078,2927516.4649485196,72,7.213126929907744,5.008671276178658,7.23261937653281,7.000329591343398,7.033098856059635,6.748455571428069,6.053080719033524,7.805191729939552,3.437440972617679,63622987.342949435
Comp_84,Series A,SaaS,Live Healthy,visionary,666722.2406060318,128896.08021023667,8450064.495429408,10,4.307115888818462,14.044760774888463,8.628744596522987,8.940963025968642,5.632217154258474,8.013633606548694,4.624868460601031,4.30744209585458,7.852040074786575,3519567.9199896166
Comp_85,Series A,ConsumerTech,Mitigate Climate Change,executor,5843602.909373314,479751.55955506046,1877088.4108199182,33,8.892851237620668,1.1769396862501347,9.281268897202512,9.261125900757037,9.497321142518878,6.952329476540776,1.1845568274817602,4.752323895625798,1.05225726956226,206156384.8861274
Comp_86,Seed,ConsumerTech,Mitigate Climate Change,executor,25760055.061003935,575088.5826846476,1238712.7740707295,19,6.233003720355495,13.283172019985344,9.040073747610919,8.667718087183584,6.241180161579349,8.290910115884802,1.11784419719882,4.19448855296133,5.872498106680469,14972622.791307747
Comp_87,Seed,ClimateTech,General,visionary,2418968.4349250793,456091.19002755237,4547522.654541854,67,4.163297134405901,12.173780829580286,8.941993219649566,7.443216141434683,8.326491700464203,5.075731870971452,1.8189791686414585,2.490975054911769,3.8966340653098124,19797194.61292389
Comp_88,Seed,ConsumerTech,Mitigate Climate Change,visionary,6131224.996107818,768716.956141458,9740160.84903232,13,4.599102936528996,4.055680759662264,9.31607393191533,6.9247777243942155,5.342403403025774,7.822013044217876,2.564333501109837,3.770542405188962,4.938441686822715,12847622.695508914
Comp_89,Series A,ConsumerTech,Live Healthy,executor,5467020.089110019,1394720.5723612315,462547.7247662208,73,6.466433110521649,1.589763633747717,8.871220306768905,8.462131073371616,6.013381890062248,5.23336125259527,2.091958473419423,7.694698750448325,6.401190040211785,1099906075.0423927
Comp_90,Seed,FinTech,Mitigate Climate Change,visionary,11884698.376696195,630186.2202416833,693809.6137833917,47,4.97823598271672,2.4159126738740127,7.564840291341177,7.628881266613153,6.014110875467562,6.3380976348020965,6.609060433847294,7.175813778552387,6.313519413781261,292910091.24362004
Comp_91,Series A,ConsumerTech,Mitigate Climate Change,technical,391796.52151173796,971503.5153734756,5680620.658930433,69,7.074325868885836,14.344199312737691,5.030559548000472,6.335513994526783,5.199548537636366,4.50632943094277,6.865380101195276,5.85173851659426,7.380769513902585,2316174.699627795
Comp_92,Seed,HealthTech,Mitigate Climate Change,technical,11881596.393447828,434304.61627156957,1757066.795841324,32,6.743749280482926,12.96469858883031,8.780676080416175,7.342584416455658,5.67705190225443,6.4477863945115805,3.2831329121273964,7.556062139416941,3.936328760553652,53852503.55104458
Comp_93,Series A,HealthTech,Mitigate Climate Change,technical,2329755.4554172955,419963.9763901495,233304.965322339,11,7.198905734137119,4.348891873149144,6.286606690573535,8.433908952179229,5.829569118057754,7.375080544456136,4.100636707977356,5.233539592347009,4.117494931473727,1502335600.9679413
Comp_94,Seed,ClimateTech,General,executor,163387.85274693338,472370.53123197326,1398563.6651635226,35,6.134443661797477,12.596344811338266,9.445957820853268,8.024363491400475,8.504559209182878,4.468841782084165,1.0698921888599078,3.5438919203794716,1.4392610925824747,8675103.963563612
Comp_95,Series A,HealthTech,Enhance Urban Lifestyle,visionary,1483471.576236598,239467.37406900816,4997804.201705665,40,6.3934313425941465,1.3206129098772554,6.782339567719102,7.039060129194751,5.394054599485426,8.017956900102934,4.359602260658566,6.876946582356198,2.530790918792942,110995576.9706538
Comp_96,Series A,ConsumerTech,Mitigate Climate Change,technical,3852196.4249937613,63579.96455154811,1217303.9400462408,13,6.731503652193892,12.669434607252942,5.440650242817429,8.613155970678594,6.9156911420021485,8.511237282773834,6.657392480614025,3.6452762351174552,2.6640300206627487,19696792.434199963
Comp_97,Series A,ClimateTech,Mitigate Climate Change,executor,944538.9805200403,165800.77170939188,26465598.054638963,65,5.020243299625234,10.21818334859406,8.870368601798704,6.138104342543996,5.801092683526191,5.663830021555933,3.4299701231491415,6.783051383023061,4.993316839767264,4782620.967530916
Comp_98,Seed,ClimateTech,Live Healthy,executor,12916138.18279743,4458792.786795439,14556745.094421897,37,4.794347292803443,5.37230308565078,5.820507601554504,7.81703179125438,6.239058096446697,4.7014871455134575,6.888455757448988,4.039673355403084,5.644214045240708,35233542.960847944
Comp_99,Seed,HealthTech,Live Healthy,visionary,3087375.2711865334,501384.21908113896,2175174.7176141874,22,6.9188600881967455,8.886507921277492,5.57452406288437,6.98196444308711,6.515707022744397,6.406867726262544,2.9822182796776926,4.940074713247382,4.14794921060452,128084980.92983009
